client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio
CLTIND02452,772755,0,706,4,22106.71,3158.1014285714286,7,0.028607657019365774,0.0
CLTIND02453,1186283,0,766,2,8709.99,2903.33,3,0.007342253071147441,0.0
CLTIND02454,953352,659601,546,1,2980.89,1490.445,2,0.0031267464692999016,0.6918756136243486
CLTIND02455,702513,0,616,3,19064.09,2723.441428571429,7,0.027136992482701388,0.0
CLTIND02456,949365,216427,707,3,890.04,890.04,1,0.0009375108625238975,0.22797027486793806
CLTIND02459,549422,80600,847,2,23539.4,2942.425,8,0.04284393417081952,0.14669962251238575
CLTIND02460,521035,178554,803,2,7848.92,1962.23,4,0.015064093582964675,0.34269099004865317
CLTIND02461,360778,23148,667,1,6441.039999999999,3220.5199999999995,2,0.017853195039608843,0.06416134021475811
CLTIND02463,163513,0,803,1,4785.2,1595.0666666666666,3,0.029264951410591204,0.0
CLTIND02464,362761,133995,713,3,11657.85,2914.4625,4,0.032136447964362214,0.36937542900146375
CLTIND02465,373768,46409,699,1,987.06,987.06,1,0.0026408360266261424,0.12416525759294536
CLTIND02467,1225920,182035,766,3,13883.11,1735.38875,8,0.011324645980161838,0.14848848211955104
CLTIND02469,351287,136030,550,1,5300.11,2650.055,2,0.01508769183032677,0.3872332309479144
CLTIND02470,862121,0,883,4,17787.76,2964.6266666666666,6,0.020632556218906625,0.0
CLTIND02471,736740,0,900,3,26825.65,3353.20625,8,0.036411284849472,0.0
CLTIND02472,257161,0,567,1,1607.18,1607.18,1,0.0062497034931424285,0.0
CLTIND02474,594951,218759,840,3,16767.79,4191.9475,4,0.028183480656390193,0.3676924654299262
CLTIND02475,2027238,359202,779,3,4291.41,1430.47,3,0.0021168752756213134,0.17718787828562804
CLTIND02476,637129,0,801,3,21974.64,4394.928,5,0.03449009541238901,0.0
CLTIND02477,459373,307460,525,1,15325.929999999998,3831.4824999999996,4,0.0333627139601152,0.669303594246941
CLTIND02478,299079,81674,751,2,2094.01,2094.01,1,0.007001528024368145,0.2730850377325055
CLTIND02479,319917,0,739,1,1431.65,1431.65,1,0.004475066970495473,0.0
CLTIND02480,304645,76756,752,3,32052.92,2671.0766666666664,12,0.10521400318403387,0.2519522723169591
CLTIND02482,505420,99226,611,2,7945.98,3972.99,2,0.015721538522417,0.19632384947172649
CLTIND02483,701876,213670,672,3,9291.47,2322.8675,4,0.013238050595831741,0.3044269928021474
CLTIND02484,1240360,12764,688,2,1189.71,1189.71,1,0.0009591650811054855,0.010290560804927601
CLTIND02486,1076998,0,682,5,17033.18,3406.636,5,0.01581542398407425,0.0
CLTIND02488,649133,165438,636,2,14284.53,2856.906,5,0.022005552020926376,0.2548599439560152
CLTIND02489,304164,0,716,3,14134.66,3533.665,4,0.046470522481292985,0.0
CLTIND02490,317835,32845,594,1,8552.45,4276.225,2,0.02690845879151132,0.10333978322085359
CLTIND02491,670428,106925,742,4,22344.11,4468.822,5,0.03332812770349687,0.15948767056268534
CLTIND02492,2090935,0,741,3,4279.7,2139.85,2,0.0020467876811091686,0.0
CLTIND02493,912872,0,619,3,2951.1099999999997,1475.5549999999998,2,0.003232775241216731,0.0
CLTIND02494,1068405,131678,811,3,5848.51,1949.5033333333333,3,0.005474057122533122,0.12324727046391584
CLTIND02495,445594,208730,598,2,3081.8199999999997,1540.9099999999999,2,0.0069162062325794325,0.46843090346817956
CLTIND02496,348795,0,815,1,16417.79,5472.596666666667,3,0.04707002680657693,0.0
CLTIND02497,312976,133838,695,1,1038.37,1038.37,1,0.0033177304330044475,0.4276302336281376
CLTIND02500,323648,0,765,1,2004.77,2004.77,1,0.006194291328851098,0.0
CLTIND02501,357236,132020,755,1,2929.8,1464.9,2,0.008201301100672945,0.36955961885140354
CLTIND02502,450066,202064,819,2,9809.61,4904.805,2,0.021795936595965928,0.44896526287255645
CLTIND02503,541129,251251,750,3,16690.12,5563.373333333333,3,0.030843144610619648,0.46430888013763816
CLTIND02504,621464,25242,751,2,17984.07,2997.345,6,0.02893823294671936,0.04061699470926715
CLTIND02507,153945,0,710,1,4640.3,1546.7666666666667,3,0.030142583390171816,0.0
CLTIND02508,354045,133400,618,1,10423.36,3474.4533333333334,3,0.02944077730232033,0.3767882613792032
CLTIND02509,278979,70401,635,1,6274.33,3137.165,2,0.022490330813430402,0.2523523275945501
CLTIND02510,661327,174105,682,4,33753.15,3375.315,10,0.05103851801000111,0.26326613006878596
CLTIND02511,862798,240474,740,3,5996.24,2998.12,2,0.006949761126010955,0.27871413702859765
CLTIND02512,878091,0,670,3,29066.42,3229.602222222222,9,0.033101831131397544,0.0
CLTIND02513,787434,207018,760,2,20531.87,3421.978333333333,6,0.026074401156160387,0.26290203369425247
CLTIND02514,461505,0,723,3,21921.23,3131.6042857142857,7,0.047499442042881444,0.0
CLTIND02515,365562,0,723,1,12001.189999999999,4000.396666666666,3,0.03282942428370563,0.0
CLTIND02516,319369,0,870,2,19995.48,3332.58,6,0.06260933277807176,0.0
CLTIND02517,202372,37174,712,1,7390.83,3695.415,2,0.03652101081177238,0.1836914197616271
CLTIND02518,906617,80885,705,4,20311.91,2901.7014285714286,7,0.022404069193496263,0.08921628427439592
CLTIND02521,304513,152832,656,3,29961.51,2996.151,10,0.09839156292178002,0.5018899028941293
CLTIND02522,297206,66111,728,1,4091.39,4091.39,1,0.013766175649213003,0.22244167345208374
CLTIND02523,513075,191576,667,1,1926.34,1926.34,1,0.0037544998294596304,0.3733879062515227
CLTIND02524,948696,0,712,5,11303.2,3767.7333333333336,3,0.011914459426412677,0.0
CLTIND02525,405781,0,681,2,9033.0,3011.0,3,0.022260776132938705,0.0
CLTIND02526,150000,0,675,1,3498.38,3498.38,1,0.023322533333333333,0.0
CLTIND02527,446348,86761,832,1,4686.09,1562.03,3,0.010498736411947629,0.19437972165216377
CLTIND02528,455271,114643,645,1,9606.79,2401.6975,4,0.021101256174893637,0.25181265663747526
CLTIND02530,343138,96506,696,1,14452.51,4817.503333333333,3,0.04211865197092715,0.28124544643845917
CLTIND02531,569678,59999,789,3,38628.119999999995,4828.514999999999,8,0.0678069365501213,0.10532090057892353
CLTIND02532,520241,69040,803,1,3750.48,3750.48,1,0.00720912038843536,0.13270772584244608
CLTIND02534,640464,0,809,3,23367.92,3894.653333333333,6,0.03648592270603812,0.0
CLTIND02535,386336,0,885,2,11825.88,11825.88,1,0.030610349540296528,0.0
CLTIND02536,373402,74862,641,3,27716.66,3464.5825,8,0.07422740103159597,0.20048633911976904
CLTIND02537,1144453,153162,690,3,11877.33,3959.11,3,0.010378171930171008,0.13382987331065582
CLTIND02538,699399,0,621,3,17690.46,3538.0919999999996,5,0.025293802250217684,0.0
CLTIND02539,821207,160868,845,3,2458.55,1229.275,2,0.002993824943041158,0.19589214412444123
CLTIND02540,1043432,248908,572,2,3887.54,1295.8466666666666,3,0.00372572434044576,0.23854740893512946
CLTIND02541,685518,237665,646,4,9792.13,3264.043333333333,3,0.014284278458041947,0.34669403283356526
CLTIND02542,872743,353322,734,3,11769.039999999999,2942.2599999999998,4,0.013485115320317664,0.4048408294308863
CLTIND02543,193834,63093,626,1,1870.51,1870.51,1,0.009650061392738116,0.32550017024876954
CLTIND02544,565155,0,641,1,13058.1,4352.7,3,0.023105342782068636,0.0
CLTIND02545,448082,31217,707,1,1742.08,1742.08,1,0.003887859811373811,0.06966805182979902
CLTIND02546,1368155,422968,874,4,20843.93,2977.7042857142856,7,0.015235064740471657,0.30915210630374484
CLTIND02547,872354,385460,646,2,14965.17,4988.39,3,0.017154927930633664,0.4418619046854832
CLTIND02548,342524,0,703,2,19762.91,3952.582,5,0.05769788394389882,0.0
CLTIND02549,625333,25481,626,4,11879.970000000001,2969.9925000000003,4,0.01899782995619934,0.040747889524461366
CLTIND02550,552922,111321,727,1,3019.34,1509.67,2,0.0054606978922886054,0.20133219513783138
CLTIND02551,656687,258250,744,2,14459.33,2891.866,5,0.02201860246966972,0.3932619345289308
CLTIND02552,271321,126245,616,2,16313.39,2718.898333333333,6,0.060125791958602536,0.46529756266562483
CLTIND02553,620557,96238,744,3,5100.42,5100.42,1,0.008219099937636672,0.15508325584918065
CLTIND02554,436033,78794,650,3,15492.05,2582.008333333333,6,0.03552953560854339,0.18070650615893752
CLTIND02555,592338,0,569,1,6569.42,3284.71,2,0.011090661075264461,0.0
CLTIND02556,323752,0,757,1,4035.8,4035.8,1,0.012465714497516617,0.0
CLTIND02557,351979,118999,845,3,8548.84,2137.21,4,0.02428792626832851,0.3380855107833138
CLTIND02558,1011221,160639,605,3,21680.66,3613.443333333333,6,0.021440080852751276,0.158856471532929
CLTIND02559,266049,34323,719,3,37222.340000000004,3722.2340000000004,10,0.1399078365263542,0.12901006957364997
CLTIND02560,278093,0,825,1,12068.83,4022.943333333333,3,0.04339853933755974,0.0
CLTIND02562,314654,0,606,1,1965.4,1965.4,1,0.006246226013335283,0.0
CLTIND02563,294003,0,724,1,8251.99,4125.995,2,0.02806770679210756,0.0
CLTIND02564,532538,0,839,1,2165.08,2165.08,1,0.004065587807818409,0.0
CLTIND02566,273098,0,739,2,12636.93,2527.386,5,0.046272510234421346,0.0
CLTIND02567,1714824,750886,583,4,12156.66,3039.165,4,0.007089159004072721,0.437879339220818
CLTIND02568,658716,81953,697,2,15345.18,3836.295,4,0.023295593245040352,0.12441325244870323
CLTIND02569,319472,151526,694,3,11554.630000000001,2888.6575000000003,4,0.03616789577803376,0.47430134722291784
CLTIND02570,642609,249615,683,3,3643.5699999999997,1214.5233333333333,3,0.00566996416172198,0.38843993781599695
CLTIND02571,702754,281530,637,3,15041.44,7520.72,2,0.021403563693696514,0.4006096016529255
CLTIND02572,908011,621630,673,3,10621.31,2655.3275,4,0.011697336265750084,0.6846062437569589
CLTIND02573,463272,0,774,3,3710.83,3710.83,1,0.008010045934138043,0.0
CLTIND02574,898302,296586,739,3,14151.65,2830.33,5,0.01575377768278374,0.33016290735187054
CLTIND02575,150000,54124,653,1,3786.05,1893.025,2,0.025240333333333333,0.3608266666666667
CLTIND02576,265290,43794,651,1,3361.77,3361.77,1,0.012672056994232727,0.16507972407553997
CLTIND02577,551659,373486,796,2,6470.25,2156.75,3,0.0117287128461604,0.6770233060640722
CLTIND02578,609347,134117,705,4,22306.91,2027.9009090909092,11,0.036607893367818334,0.22009954918954225
CLTIND02579,289322,0,699,3,13975.439999999999,2795.0879999999997,5,0.048304104077809495,0.0
CLTIND02580,584210,89100,584,3,5234.78,1744.9266666666665,3,0.00896044230670478,0.15251365091319902
CLTIND02582,423449,160065,623,3,6021.74,2007.2466666666667,3,0.014220697179589513,0.3780030180730147
CLTIND02583,924703,0,755,3,23654.010000000002,2956.7512500000003,8,0.025580115994000237,0.0
CLTIND02584,862617,63219,683,4,19164.21,2395.52625,8,0.022216360215483812,0.07328744970247514
CLTIND02585,274890,0,721,1,2242.52,2242.52,1,0.008157881334351922,0.0
CLTIND02586,265140,20655,596,1,6781.849999999999,3390.9249999999997,2,0.02557837368937165,0.07790224032586558
CLTIND02587,390686,65522,812,2,4459.18,4459.18,1,0.011413718433729389,0.1677101303860389
CLTIND02588,492040,0,661,1,5877.67,1959.2233333333334,3,0.011945512559954475,0.0
CLTIND02589,336928,30790,728,1,4817.4400000000005,2408.7200000000003,2,0.014298128977110839,0.09138450945009023
CLTIND02590,933549,0,678,2,5580.15,5580.15,1,0.005977350947834553,0.0
CLTIND02591,615874,221533,651,4,18340.06,4585.015,4,0.029778915817196376,0.35970506954344555
CLTIND02594,1007253,0,642,3,29701.22,4243.0314285714285,7,0.029487348263048115,0.0
CLTIND02595,150000,28856,722,1,3301.34,3301.34,1,0.022008933333333335,0.19237333333333334
CLTIND02596,824718,601632,623,4,15156.989999999998,2165.2842857142855,7,0.018378391159159856,0.7295002655453137
CLTIND02597,875850,0,770,3,19281.15,4820.2875,4,0.02201421476280185,0.0
CLTIND02598,385741,0,778,2,15319.68,7659.84,2,0.03971493826168336,0.0
CLTIND02599,1073151,139753,679,5,23718.4,2964.8,8,0.022101642732476605,0.1302267807605826
CLTIND02600,481425,190000,702,3,19982.3,3996.46,5,0.04150656903982967,0.39466168146647973
CLTIND02601,519085,208630,636,1,5082.42,5082.42,1,0.009791113208819365,0.40191876089657763
CLTIND02602,612976,128750,800,3,6773.3099999999995,3386.6549999999997,2,0.011049877972383909,0.21004084988645558
CLTIND02603,3000000,873181,656,4,28750.92,4107.274285714286,7,0.00958364,0.2910603333333333
CLTIND02604,1120207,266243,675,3,18474.43,4618.6075,4,0.016491978714648275,0.23767303721544322
CLTIND02605,761497,369015,624,2,19275.33,3212.5550000000003,6,0.025312417514448515,0.4845915348320479
CLTIND02607,544987,140060,852,2,17382.63,2483.2328571428575,7,0.03189549475492076,0.256996955890691
CLTIND02608,306965,0,759,1,337.6,337.6,1,0.0010997996514260583,0.0
CLTIND02609,818828,165655,701,4,17326.65,5775.55,3,0.021160304728221314,0.2023074442984363
CLTIND02611,254651,62652,780,1,11921.7,2384.34,5,0.04681583814711115,0.2460308422114973
CLTIND02612,524939,300351,608,1,811.27,811.27,1,0.0015454557577166109,0.5721636228209372
CLTIND02613,300353,31613,717,3,41417.68,3765.2436363636366,11,0.1378966749125196,0.10525281918276162
CLTIND02614,547487,166887,860,2,360.35,360.35,1,0.000658189144217123,0.30482367617861245
CLTIND02615,298617,0,643,2,10868.43,2717.1075,4,0.036395885029988244,0.0
CLTIND02617,784377,23115,740,3,30696.54,4385.22,7,0.03913493128941823,0.029469247568452414
CLTIND02618,484335,0,762,2,20103.97,4020.7940000000003,5,0.04150839811287642,0.0
CLTIND02619,395470,0,697,2,15212.57,3803.1425,4,0.03846706450552507,0.0
CLTIND02620,564858,21996,668,1,977.94,977.94,1,0.001731302380421274,0.038940760332685384
CLTIND02624,1102276,135407,639,4,5412.0,5412.0,1,0.004909841092430571,0.12284309918749932
CLTIND02625,705426,40180,688,4,11160.58,3720.193333333333,3,0.01582104997547581,0.05695849033066544
CLTIND02626,517630,0,634,3,13161.939999999999,2193.6566666666663,6,0.025427312945540247,0.0
CLTIND02627,733957,269527,688,2,11713.54,2928.385,4,0.01595943631575147,0.3672245104277226
CLTIND02628,655964,107666,640,4,49982.13,3332.142,15,0.07619645285412004,0.1641340073540621
CLTIND02629,785852,0,717,2,1874.85,1874.85,1,0.0023857545695627163,0.0
CLTIND02632,913703,0,767,3,12863.25,3215.8125,4,0.014078152309886254,0.0
CLTIND02633,202642,44955,838,1,14206.57,4735.5233333333335,3,0.07010673996506153,0.22184443501347204
CLTIND02634,636212,143949,687,5,53247.68,3803.405714285714,14,0.08369486900592885,0.22625948583176678
CLTIND02635,404794,196915,657,1,13892.06,3473.015,4,0.034318838717965185,0.4864573091498392
CLTIND02636,275034,136157,576,1,3544.54,3544.54,1,0.012887642982322185,0.4950551568169754
CLTIND02637,616709,0,822,3,26893.170000000002,3361.6462500000002,8,0.043607552346406495,0.0
CLTIND02638,564098,147117,845,2,12413.4,3103.35,4,0.022005750773801715,0.2608004282943744
CLTIND02639,1773683,107178,785,3,27290.23,3411.27875,8,0.015386193587016395,0.0604268068194824
CLTIND02640,343684,105912,797,1,884.03,884.03,1,0.002572217502124044,0.30816680439007926
CLTIND02641,1186395,0,501,1,1653.81,1653.81,1,0.0013939792396292971,0.0
CLTIND02642,617736,222282,864,4,6542.96,1635.74,4,0.010591838584767603,0.3598333268580753
CLTIND02643,336297,104209,674,2,9889.41,3296.47,3,0.029406774369084468,0.30987192868208757
CLTIND02644,807672,0,900,3,21822.91,3637.1516666666666,6,0.02701952030031993,0.0
CLTIND02645,702083,0,859,5,3655.29,3655.29,1,0.005206350246338396,0.0
CLTIND02646,510869,233445,727,1,3103.38,1551.69,2,0.0060747079975492745,0.45695667578185406
CLTIND02647,586625,160832,660,1,8777.03,2925.6766666666667,3,0.014961909226507565,0.2741649264862561
CLTIND02648,349469,157775,678,3,17254.61,2875.7683333333334,6,0.049373792811379554,0.45147065977239753
CLTIND02649,304642,38695,552,1,5628.57,2814.285,2,0.01847601446944282,0.12701794237170186
CLTIND02650,788611,0,794,4,29056.25,2421.3541666666665,12,0.036844844923542786,0.0
CLTIND02651,437136,114698,484,1,3678.08,1839.04,2,0.008414040481680759,0.2623851615973061
CLTIND02652,476543,102282,670,3,17601.55,2933.5916666666667,6,0.03693591134483142,0.2146333069628554
CLTIND02653,591405,106397,822,3,12419.04,3104.76,4,0.020999213736779366,0.17990547932465908
CLTIND02654,586270,0,778,2,18391.2,4597.8,4,0.031369846657683324,0.0
CLTIND02656,1081776,432121,565,3,14648.47,2092.638571428571,7,0.013541130511307332,0.3994551552262206
CLTIND02657,537709,0,672,2,11252.1,2813.025,4,0.020926002726381742,0.0
CLTIND02658,442755,75988,706,2,3603.42,1801.71,2,0.008138631974794187,0.17162539101760568
CLTIND02659,647498,57634,779,3,24806.010000000002,2255.0918181818183,11,0.03831055848821155,0.08901031354537002
CLTIND02660,576245,201729,726,3,11508.15,5754.075,2,0.019970932502668137,0.35007505488117036
CLTIND02661,792225,211561,603,3,20689.8,3448.2999999999997,6,0.026116065511691752,0.26704660923348794
CLTIND02662,690488,55083,760,4,34664.85,3151.35,11,0.05020340686586877,0.07977401489960724
CLTIND02663,769173,154400,754,4,18700.43,2671.4900000000002,7,0.024312384860102995,0.20073507520414782
CLTIND02664,1124624,575260,698,2,16900.899999999998,2414.4142857142856,7,0.015028044928793977,0.5115131812943704
CLTIND02665,849615,135576,899,4,50510.03,4591.820909090909,11,0.059450492281798224,0.15957345385851238
CLTIND02666,454100,173474,732,2,11344.66,3781.5533333333333,3,0.024982735080378772,0.3820171768332966
CLTIND02667,254899,44314,777,3,25892.8,2589.2799999999997,10,0.10158062605188721,0.17384925009513572
CLTIND02668,1360064,511217,825,3,7508.98,2502.9933333333333,3,0.005521049009458378,0.37587716460401865
CLTIND02669,433536,211290,730,2,1666.58,1666.58,1,0.003844155963979923,0.4873643711248893
CLTIND02670,376434,0,676,3,16065.509999999998,2677.5849999999996,6,0.0426781587210507,0.0
CLTIND02671,176368,12219,811,1,6825.7,3412.85,2,0.038701465118388824,0.06928127551483262
CLTIND02672,612588,259061,637,4,22693.9,3782.316666666667,6,0.0370459427869955,0.42289597576184973
CLTIND02674,201450,113727,580,1,11012.98,2753.245,4,0.05466855299081658,0.564542069992554
CLTIND02676,370811,0,770,3,6191.7,2063.9,3,0.016697724716904297,0.0
CLTIND02677,2511906,0,805,4,21931.55,2741.44375,8,0.008731039298445084,0.0
CLTIND02679,385096,34875,724,3,7715.400000000001,2571.8,3,0.02003500425867836,0.09056183393231818
CLTIND02680,295817,0,745,2,4202.31,2101.155,2,0.01420577586818878,0.0
CLTIND02681,1076353,369607,726,2,4633.75,2316.875,2,0.004305046764397925,0.34338827503616376
CLTIND02685,218415,0,764,1,4540.16,4540.16,1,0.02078685071995971,0.0
CLTIND02686,727544,258338,626,4,10323.33,2580.8325,4,0.014189286146267441,0.3550823043004959
CLTIND02687,1456000,514180,848,4,9607.529999999999,3202.5099999999998,3,0.0065985782967032955,0.3531456043956044
CLTIND02688,702449,321787,700,4,1445.43,1445.43,1,0.0020577009861214124,0.4580930430536594
CLTIND02689,733148,295325,681,4,8091.219999999999,2697.0733333333333,3,0.011036270984848898,0.40281771211269757
CLTIND02690,842728,53904,664,4,6590.97,1647.7425,4,0.007820993250491261,0.06396369884470435
CLTIND02691,1394698,266454,770,2,8100.099999999999,2025.0249999999999,4,0.005807780609135454,0.19104781106734217
CLTIND02692,1033333,372401,580,3,12212.189999999999,2035.3649999999998,6,0.011818252199436193,0.3603881807703809
CLTIND02693,650935,0,745,3,12667.470000000001,2111.2450000000003,6,0.01946042231559219,0.0
CLTIND02694,860009,189909,659,4,37024.55,2644.6107142857145,14,0.04305135178817896,0.22082210767561736
CLTIND02695,293843,0,730,1,6993.74,2331.2466666666664,3,0.023800941319003684,0.0
CLTIND02696,796625,167974,734,4,16177.97,2311.138571428571,7,0.02030813745488781,0.21085705319315864
CLTIND02697,273493,66995,599,1,5540.94,1846.9799999999998,3,0.020259896962627928,0.2449605657183182
CLTIND02698,401174,104107,555,3,10309.490000000002,2577.3725000000004,4,0.025698300488067524,0.2595058503292835
CLTIND02699,150000,0,645,1,3624.3999999999996,1812.1999999999998,2,0.024162666666666666,0.0
CLTIND02700,636170,415493,712,4,13677.37,4559.123333333334,3,0.021499552006539135,0.6531163053900687
CLTIND02701,339775,98883,715,1,2812.71,1406.355,2,0.008278154661172835,0.29102494297697007
CLTIND02703,631895,88284,861,4,3753.92,1876.96,2,0.005940733824448682,0.1397130852435927
CLTIND02704,981484,0,823,4,51562.06,3033.0623529411764,17,0.05253479425033928,0.0
CLTIND02705,260982,44611,783,2,13171.14,2634.228,5,0.05046761845644527,0.17093516027925298
CLTIND02706,932286,177769,639,3,25831.12,3690.16,7,0.02770729153929159,0.19068075676348245
CLTIND02707,1768915,839796,746,3,13421.17,4473.723333333333,3,0.007587232851776372,0.4747520372657816
CLTIND02708,790846,180212,720,3,9552.01,2388.0025,4,0.012078217503787084,0.22787243028351917
CLTIND02709,803372,0,662,4,43361.07,3097.219285714286,14,0.0539738377737835,0.0
CLTIND02712,789440,0,663,4,29015.45,3223.938888888889,9,0.036754471524118364,0.0
CLTIND02713,202544,44245,602,1,6932.93,6932.93,1,0.03422925389051268,0.21844636227190142
CLTIND02714,389146,39309,784,1,5543.93,2771.965,2,0.014246401093676924,0.10101350135938697
CLTIND02716,327803,156368,587,1,10613.31,5306.655,2,0.03237709844022172,0.4770182091072992
CLTIND02717,734974,125726,741,5,9645.23,2411.3075,4,0.013123226127726966,0.1710618334798238
CLTIND02718,677117,150086,694,3,6088.89,3044.445,2,0.008992375025291051,0.2216544555815317
CLTIND02719,515510,138519,772,1,6523.22,3261.61,2,0.012653915539950728,0.2687028379662858
CLTIND02720,553825,0,731,1,3358.26,1119.42,3,0.006063756601814653,0.0
CLTIND02722,399843,183522,625,1,11830.09,5915.045,2,0.029586837833849786,0.4589851516720313
CLTIND02723,332220,53467,608,1,9120.4,3040.133333333333,3,0.027452892661489373,0.16093853470591776
CLTIND02724,336693,177164,702,3,9301.11,2325.2775,4,0.02762489864654151,0.5261885456484097
CLTIND02725,716484,0,807,3,4545.17,2272.585,2,0.0063437145839962935,0.0
CLTIND02726,298361,154937,534,1,4014.23,4014.23,1,0.01345427183847755,0.5192937414742543
CLTIND02727,347860,62519,688,1,3461.64,1730.82,2,0.00995124475363652,0.1797246018513195
CLTIND02729,419110,146187,553,1,2425.24,1212.62,2,0.005786643124716661,0.3488034167640953
CLTIND02730,260318,116741,631,1,3354.18,3354.18,1,0.012884933043431494,0.4484553507632972
CLTIND02731,524335,134186,689,2,8747.27,2186.8175,4,0.016682597957412722,0.2559165419054612
CLTIND02734,458425,104268,753,1,10460.48,5230.24,2,0.022818301794186615,0.22744832851611496
CLTIND02736,673804,144936,664,4,35077.28,3188.843636363636,11,0.052058580833595526,0.2151011273307965
CLTIND02737,165807,8252,846,1,4726.95,4726.95,1,0.028508748122817493,0.049768706990657816
CLTIND02740,286202,78147,543,1,15772.4,3154.48,5,0.05510932837646138,0.27304840637032585
CLTIND02742,1123648,296368,662,2,2926.35,1463.175,2,0.0026043298257105428,0.26375519735717945
CLTIND02743,770271,120285,658,2,29000.64,2900.064,10,0.037649918015867145,0.15615932574379665
CLTIND02744,683478,0,732,5,37250.33,6208.388333333333,6,0.05450113975870474,0.0
CLTIND02745,347309,41041,802,3,13475.93,2245.9883333333332,6,0.03880098125876381,0.11816854731665462
CLTIND02746,646268,0,756,3,32586.77,3258.677,10,0.050422997889420486,0.0
CLTIND02747,327665,199452,699,1,7814.5,3907.25,2,0.023849053148795263,0.6087070636168037
CLTIND02748,565394,0,634,3,23087.4,3847.9,6,0.04083417935103662,0.0
CLTIND02749,287798,36656,663,3,26593.94,3324.2425,8,0.0924048812013982,0.12736711165470227
CLTIND02750,1241879,339996,743,4,31792.449999999997,5298.741666666666,6,0.02560027989844421,0.2737754644373566
CLTIND02752,1047308,275622,727,3,10964.87,1827.4783333333335,6,0.010469575330275335,0.2631718653920337
CLTIND02753,511812,0,769,1,5445.24,2722.62,2,0.010639140934561909,0.0
CLTIND02754,372757,95148,703,2,10614.78,3538.26,3,0.028476406881695046,0.2552547638273728
CLTIND02755,552697,222987,798,1,4452.02,4452.02,1,0.008055082622123877,0.40345252462018066
CLTIND02756,776360,0,677,4,35659.84,3241.803636363636,11,0.04593209335875109,0.0
CLTIND02757,1135304,396147,613,2,34317.22,4902.46,7,0.03022733998999387,0.34893473466137703
CLTIND02758,603348,127048,554,4,4861.48,2430.74,2,0.008057505784389771,0.2105716767106214
CLTIND02759,293005,58816,756,2,3281.0,3281.0,1,0.011197761130356138,0.20073377587413185
CLTIND02760,516971,240455,619,1,3814.7200000000003,1907.3600000000001,2,0.007378982573490583,0.4651228018592919
CLTIND02761,1487250,0,821,2,5471.04,1367.76,4,0.0036786283408976298,0.0
CLTIND02762,1122389,65763,733,3,3927.33,1963.665,2,0.0034990809781635423,0.05859198548809726
CLTIND02763,862527,74376,683,3,23404.76,2925.595,8,0.027135104176448967,0.0862303440935762
CLTIND02764,805949,444533,569,3,8466.49,4233.245,2,0.010504994732917343,0.551564677169399
CLTIND02765,760730,101752,772,5,20482.600000000002,2560.3250000000003,8,0.02692492737239231,0.13375573462332233
CLTIND02766,1002108,786195,622,5,28062.39,3118.043333333333,9,0.028003358919397908,0.7845411871774299
CLTIND02767,380175,25382,733,2,5037.96,2518.98,2,0.01325168672321957,0.0667639902676399
CLTIND02769,521136,0,741,3,10461.43,3487.1433333333334,3,0.020074280034386417,0.0
CLTIND02771,265495,96008,718,1,3301.54,1650.77,2,0.012435413096291831,0.3616188628787736
CLTIND02773,2221186,0,749,3,16264.060000000001,3252.8120000000004,5,0.007322241361146703,0.0
CLTIND02774,542551,245622,716,3,16624.32,5541.44,3,0.03064102729512986,0.45271688744468264
CLTIND02775,621262,0,778,4,44485.549999999996,3421.965384615384,13,0.07160513599737309,0.0
CLTIND02777,165398,0,685,1,9358.95,4679.475,2,0.05658442060968089,0.0
CLTIND02778,305875,51323,878,2,5332.29,2666.145,2,0.017432905598692275,0.16779076420106254
CLTIND02779,1185032,481680,777,3,8647.48,1729.4959999999999,5,0.007297254420133802,0.4064700362521856
CLTIND02780,611047,120619,692,3,7880.76,2626.92,3,0.012897142118364055,0.19739725422103374
CLTIND02781,716061,0,775,2,833.38,833.38,1,0.001163839393571218,0.0
CLTIND02782,778795,0,645,4,10274.41,1467.7728571428572,7,0.013192701545336064,0.0
CLTIND02784,1149851,378528,581,5,6469.88,2156.6266666666666,3,0.005626711634811815,0.329197435145945
CLTIND02785,342039,134255,696,3,16290.310000000001,3258.0620000000004,5,0.047627054224810624,0.3925137191957642
CLTIND02786,1162523,283514,715,3,30682.52,3409.168888888889,9,0.026393043406453032,0.2438781856358971
CLTIND02787,651964,329597,746,2,20531.81,3421.9683333333337,6,0.0314922449705812,0.5055447846813628
CLTIND02788,170918,27324,684,1,3326.15,1663.075,2,0.01946050152704806,0.1598661346376625
CLTIND02790,171339,0,772,1,2178.52,2178.52,1,0.01271467675193622,0.0
CLTIND02791,1004834,356935,874,3,8890.99,1778.1979999999999,5,0.008848217715562968,0.35521787678362793
CLTIND02792,492634,0,853,3,13458.86,3364.715,4,0.02732020120413938,0.0
CLTIND02794,626442,247702,739,2,3575.75,1787.875,2,0.005708030432186859,0.39541090795317047
CLTIND02795,362241,42331,634,2,11985.41,5992.705,2,0.033086839976700595,0.11685866591578535
CLTIND02796,205270,57012,710,1,6159.01,3079.505,2,0.03000443318556048,0.2777415111803965
