client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio,cluster,persona,income_bracket,spending_percentile,debt_percentile,credit_percentile,persona_spending_percentile
CLTIND02406,451848,151536,642,1,5028.58,2514.29,2,0.0111289194596412,0.3353694162638763,0,Debt Heavy,Lower Middle,34.17004048582996,78.29959514170041,21.74089068825911,37.98449612403101
CLTIND02407,1086656,293992,725,3,14611.99,2922.398,5,0.013446748557041,0.2705474409564756,0,Debt Heavy,High Income,53.11740890688259,65.9919028340081,62.75303643724697,47.54521963824289
CLTIND02411,289952,48093,734,2,7482.99,3741.495,2,0.0258076854099988,0.1658653846153846,3,Premium Low Risk,Low Income,50.080906148867314,55.8252427184466,65.93851132686083,83.88663967611336
CLTIND02412,388110,49108,689,2,10341.93,3447.31,3,0.0266469042281827,0.1265311380794104,1,Stable Saver,Lower Middle,71.65991902834008,46.23481781376518,43.967611336032384,90.86879432624113
CLTIND02413,438710,0,849,1,11277.45,5638.725,2,0.0257059333044608,0.0,2,Affluent Professional,Lower Middle,70.12145748987855,17.530364372469638,97.16599190283401,55.57461406518011
CLTIND02414,434529,70129,672,3,42909.39,2681.836875,16,0.0987491974068474,0.16139083927655,4,Active High Spender,Lower Middle,99.91902834008097,51.174089068825914,35.587044534412954,96.64268585131894
CLTIND02415,1521846,130654,801,5,42003.72,4200.372,10,0.0276005062273055,0.0858523135718068,4,Active High Spender,High Income,84.93927125506073,39.19028340080972,88.90688259109312,9.47242206235012
CLTIND02416,627375,244704,717,5,4170.22,4170.22,1,0.0066470930464235,0.3900442319187089,0,Debt Heavy,Upper Middle,15.627530364372468,84.12955465587044,58.097165991902834,20.41343669250646
CLTIND02417,666683,19142,782,3,12370.53,3092.6325,4,0.0185553403941603,0.0287122965487345,3,Premium Low Risk,Upper Middle,50.76923076923077,35.465587044534416,84.0080971659919,67.6923076923077
CLTIND02418,691180,96940,738,3,6969.17,3484.585,2,0.0100830029804103,0.140252900836251,3,Premium Low Risk,Upper Middle,26.558704453441294,47.44939271255061,67.36842105263158,38.29959514170041
CLTIND02419,722115,209106,722,3,38338.41,2949.108461538461,13,0.0530918344031075,0.2895743752726366,4,Active High Spender,Upper Middle,93.19838056680162,70.36437246963563,60.48582995951417,60.5515587529976
CLTIND02421,412469,108189,670,2,9334.45,4667.225,2,0.0226306704261411,0.2622960755838621,2,Affluent Professional,Lower Middle,65.02024291497975,68.66396761133603,34.77732793522267,47.512864493996574
CLTIND02422,552635,98474,646,1,6280.1,3140.05,2,0.0113639201281134,0.1781899445384385,1,Stable Saver,Upper Middle,30.688259109311737,52.469635627530366,24.129554655870443,51.329787234042556
CLTIND02423,1000936,261708,790,4,6953.02,3476.51,2,0.0069465180590966,0.2614632703789253,3,Premium Low Risk,High Income,27.206477732793523,64.12955465587045,86.47773279352226,25.101214574898783
CLTIND02424,982746,227413,612,3,44641.71,3720.1425,12,0.0454254812535487,0.2314056734904034,4,Active High Spender,High Income,98.05668016194332,60.40485829959514,15.182186234817813,46.76258992805755
CLTIND02425,432840,188043,645,1,2753.62,1376.81,2,0.0063617503003419,0.4344399778209038,0,Debt Heavy,Lower Middle,17.408906882591094,88.74493927125506,22.955465587044536,18.863049095607234
CLTIND02426,792597,157167,760,4,28142.84,2345.2366666666667,12,0.03550712404917,0.1982937104228252,4,Active High Spender,Upper Middle,80.80971659919028,56.19433198380567,76.11336032388664,24.940047961630697
CLTIND02427,444903,121899,711,2,8969.95,4484.975,2,0.0201615857838674,0.2739900607548162,2,Affluent Professional,Lower Middle,58.46153846153847,70.2834008097166,54.655870445344135,39.108061749571185
CLTIND02428,510265,0,733,1,19834.98,4958.745,4,0.0388719194928125,0.0,2,Affluent Professional,Lower Middle,86.80161943319838,17.530364372469638,65.26315789473685,81.47512864493997
CLTIND02429,376340,40865,796,2,24935.92,4155.986666666667,6,0.0662590210979433,0.1085853217834936,4,Active High Spender,Lower Middle,96.76113360323887,44.2914979757085,88.34008097165992,77.81774580335733
CLTIND02430,448371,0,741,2,15754.93,3150.986,5,0.0351381556791139,0.0,3,Premium Low Risk,Lower Middle,83.23886639676114,17.530364372469638,69.59514170040487,95.62753036437248
CLTIND02431,1118122,463864,627,3,9846.34,2461.585,4,0.0088061410114459,0.4148599168963673,0,Debt Heavy,High Income,35.62753036437247,84.53441295546558,20.647773279352226,28.59603789836348
CLTIND02433,542277,0,759,1,2780.54,2780.54,1,0.0051275270756458,0.0,3,Premium Low Risk,Upper Middle,10.850202429149798,17.48987854251012,75.7085020242915,16.356275303643724
CLTIND02436,432602,0,806,1,1539.3,1539.3,1,0.0035582359767176,0.0,3,Premium Low Risk,Lower Middle,6.396761133603239,17.530364372469638,90.72874493927125,9.878542510121457
CLTIND02437,304029,0,702,2,9741.37,3247.123333333333,3,0.0320409237276707,0.0,1,Stable Saver,Low Income,61.6504854368932,19.41747572815534,50.48543689320388,95.0354609929078
CLTIND02438,506542,0,684,1,1189.46,1189.46,1,0.0023481962009073,0.0,1,Stable Saver,Lower Middle,3.4817813765182186,17.530364372469638,41.61943319838057,6.914893617021277
CLTIND02439,386487,76438,674,2,11967.04,2393.4080000000004,5,0.0309636287895841,0.197776380576837,1,Stable Saver,Lower Middle,78.13765182186235,57.48987854251012,36.35627530364373,94.32624113475178
CLTIND02440,524584,0,700,1,2897.74,2897.74,1,0.0055238817806109,0.0,1,Stable Saver,Lower Middle,13.684210526315791,17.530364372469638,49.27125506072875,22.96099290780142
CLTIND02441,537812,0,641,2,32095.33,4585.047142857143,7,0.0596776010948063,0.0,4,Active High Spender,Lower Middle,95.54655870445345,17.530364372469638,21.133603238866396,71.34292565947243
CLTIND02442,281788,0,854,2,1329.65,1329.65,1,0.0047186182520192,0.0,3,Premium Low Risk,Low Income,5.258899676375404,19.41747572815534,97.24919093851133,14.736842105263156
CLTIND02443,393620,0,676,3,13332.69,3333.1725,4,0.0338719831309384,0.0,1,Stable Saver,Lower Middle,81.94331983805668,17.530364372469638,37.57085020242915,96.27659574468085
CLTIND02444,523760,0,783,2,379.31,379.31,1,0.0007242057430884,0.0,3,Premium Low Risk,Lower Middle,0.4858299595141701,17.530364372469638,84.33198380566802,0.8097165991902834
CLTIND02445,1017585,223412,612,3,18573.46,4643.365,4,0.0182524899639833,0.2195511922836913,2,Affluent Professional,High Income,68.0161943319838,57.97570850202429,15.182186234817813,34.133790737564325
CLTIND02446,583264,7718,762,3,34231.2,3803.466666666666,9,0.0586890327536072,0.0132324299116695,4,Active High Spender,Upper Middle,95.62753036437248,34.97975708502024,77.16599190283401,70.14388489208633
CLTIND02447,336113,95481,699,1,9234.07,2308.5175,4,0.0274731117213556,0.2840741060298173,0,Debt Heavy,Low Income,53.23624595469255,73.54368932038835,49.11003236245955,81.56761412575366
CLTIND02448,635245,94205,704,4,11426.26,2285.252,5,0.0179871703043707,0.1482971137120323,1,Stable Saver,Upper Middle,49.554655870445345,48.663967611336034,52.51012145748988,74.29078014184397
CLTIND02449,1392892,778474,667,4,3653.27,1217.756666666667,3,0.0026227948756974,0.558890423665295,0,Debt Heavy,High Income,7.044534412955465,95.70850202429149,35.020242914979754,4.3066322136089585
CLTIND02450,866647,246195,719,2,13099.1,3274.775,4,0.0151146891410228,0.2840776002224666,0,Debt Heavy,High Income,58.2995951417004,67.85425101214575,60.36437246963563,53.229974160206716
CLTIND02451,694453,121839,681,4,8415.3,2103.825,4,0.012117882707685,0.1754459985052984,1,Stable Saver,Upper Middle,33.11740890688259,52.14574898785425,40.364372469635626,55.053191489361694
CLTIND02452,772755,0,706,4,22106.71,3158.1014285714286,7,0.0286076570193657,0.0,4,Active High Spender,Upper Middle,71.9838056680162,17.48987854251012,53.36032388663967,10.67146282973621
CLTIND02453,1186283,0,766,2,8709.99,2903.33,3,0.0073422530711474,0.0,3,Premium Low Risk,High Income,29.47368421052631,17.28744939271255,78.13765182186235,27.77327935222672
CLTIND02454,953352,659601,546,1,2980.89,1490.445,2,0.0031267464692999,0.6918756136243486,0,Debt Heavy,High Income,9.068825910931174,98.94736842105263,1.862348178137652,5.512489233419466
CLTIND02455,702513,0,616,3,19064.09,2723.441428571429,7,0.0271369924827013,0.0,1,Stable Saver,Upper Middle,70.12145748987855,17.48987854251012,12.914979757085021,91.48936170212765
CLTIND02456,949365,216427,707,3,890.04,890.04,1,0.0009375108625238,0.227970274867938,1,Stable Saver,High Income,1.214574898785425,59.83805668016194,54.93927125506073,0.8865248226950355
CLTIND02459,549422,80600,847,2,23539.4,2942.425,8,0.0428439341708195,0.1466996225123857,4,Active High Spender,Upper Middle,87.53036437246963,48.34008097165992,96.03238866396762,41.007194244604314
CLTIND02460,521035,178554,803,2,7848.92,1962.23,4,0.0150640935829646,0.3426909900486531,3,Premium Low Risk,Lower Middle,45.66801619433198,79.27125506072873,89.91902834008097,55.465587044534416
CLTIND02461,360778,23148,667,1,6441.039999999999,3220.5199999999995,2,0.0178531950396088,0.0641613402147581,1,Stable Saver,Low Income,36.326860841423944,41.99029126213592,33.4546925566343,73.67021276595744
CLTIND02463,163513,0,803,1,4785.2,1595.0666666666666,3,0.0292649514105912,0.0,3,Premium Low Risk,Low Income,57.200647249190936,19.41747572815534,89.56310679611651,89.55465587044534
CLTIND02464,362761,133995,713,3,11657.85,2914.4625,4,0.0321364479643622,0.3693754290014637,0,Debt Heavy,Low Income,61.81229773462783,84.38511326860841,56.108414239482194,88.11369509043928
CLTIND02465,373768,46409,699,1,987.06,987.06,1,0.0026408360266261,0.1241652575929453,1,Stable Saver,Lower Middle,4.696356275303644,45.829959514170035,48.987854251012145,8.333333333333332
CLTIND02467,1225920,182035,766,3,13883.11,1735.38875,8,0.0113246459801618,0.148488482119551,3,Premium Low Risk,High Income,44.93927125506073,48.582995951417004,78.13765182186235,42.83400809716599
CLTIND02469,351287,136030,550,1,5300.11,2650.055,2,0.0150876918303267,0.3872332309479144,0,Debt Heavy,Low Income,30.906148867313917,86.08414239482201,2.1844660194174756,53.057708871662356
CLTIND02470,862121,0,883,4,17787.76,2964.6266666666666,6,0.0206325562189066,0.0,3,Premium Low Risk,High Income,74.08906882591093,17.28744939271255,98.78542510121457,73.19838056680162
CLTIND02471,736740,0,900,3,26825.65,3353.20625,8,0.036411284849472,0.0,3,Premium Low Risk,Upper Middle,81.70040485829959,17.48987854251012,99.51417004048582,96.35627530364373
CLTIND02472,257161,0,567,1,1607.18,1607.18,1,0.0062497034931424,0.0,1,Stable Saver,Low Income,9.546925566343042,19.41747572815534,3.802588996763754,27.127659574468083
CLTIND02474,594951,218759,840,3,16767.79,4191.9475,4,0.0281834806563901,0.3676924654299262,3,Premium Low Risk,Upper Middle,71.7408906882591,81.53846153846153,95.26315789473684,88.01619433198381
CLTIND02475,2027238,359202,779,3,4291.41,1430.47,3,0.0021168752756213,0.177187878285628,3,Premium Low Risk,High Income,5.182186234817814,51.417004048582996,82.95546558704453,4.2105263157894735
CLTIND02476,637129,0,801,3,21974.64,4394.928,5,0.034490095412389,0.0,3,Premium Low Risk,Upper Middle,79.59514170040485,17.48987854251012,89.39271255060729,95.22267206477733
CLTIND02477,459373,307460,525,1,15325.929999999998,3831.4825,4,0.0333627139601152,0.669303594246941,0,Debt Heavy,Lower Middle,81.13360323886639,99.02834008097166,0.728744939271255,89.66408268733849
CLTIND02478,299079,81674,751,2,2094.01,2094.01,1,0.0070015280243681,0.2730850377325055,3,Premium Low Risk,Low Income,11.812297734627832,71.52103559870551,72.65372168284789,25.425101214574898
CLTIND02479,319917,0,739,1,1431.65,1431.65,1,0.0044750669704954,0.0,3,Premium Low Risk,Low Income,4.935275080906148,19.41747572815534,68.40614886731392,13.765182186234817
CLTIND02480,304645,76756,752,3,32052.92,2671.0766666666664,12,0.1052140031840338,0.2519522723169591,4,Active High Spender,Low Income,98.70550161812298,68.68932038834951,72.97734627831716,97.96163069544365
CLTIND02482,505420,99226,611,2,7945.98,3972.99,2,0.015721538522417,0.1963238494717264,1,Stable Saver,Lower Middle,47.530364372469634,57.08502024291497,12.712550607287449,67.2872340425532
CLTIND02483,701876,213670,672,3,9291.47,2322.8675,4,0.0132380505958317,0.3044269928021474,0,Debt Heavy,Upper Middle,36.35627530364373,73.11740890688259,35.10121457489879,46.51162790697674
CLTIND02484,1240360,12764,688,2,1189.71,1189.71,1,0.0009591650811054,0.0102905608049276,1,Stable Saver,High Income,1.45748987854251,34.5748987854251,45.34412955465587,1.0638297872340425
CLTIND02486,1076998,0,682,5,17033.18,3406.636,5,0.0158154239840742,0.0,1,Stable Saver,High Income,60.64777327935222,17.28744939271255,41.94331983805668,67.5531914893617
CLTIND02488,649133,165438,636,2,14284.53,2856.906,5,0.0220055520209263,0.2548599439560152,0,Debt Heavy,Upper Middle,59.10931174089069,64.77732793522267,20.68825910931174,70.80103359173127
CLTIND02489,304164,0,716,3,14134.66,3533.665,4,0.0464705224812929,0.0,4,Active High Spender,Low Income,78.39805825242718,19.41747572815534,57.64563106796117,48.44124700239808
CLTIND02490,317835,32845,594,1,8552.45,4276.225,2,0.0269084587915113,0.1033397832208535,2,Affluent Professional,Low Income,51.94174757281553,46.44012944983819,9.263754045307444,58.147512864494
CLTIND02491,670428,106925,742,4,22344.11,4468.822,5,0.0333281277034968,0.1594876705626853,2,Affluent Professional,Upper Middle,78.05668016194332,49.959514170040485,69.27125506072875,73.41337907375643
CLTIND02492,2090935,0,741,3,4279.7,2139.85,2,0.0020467876811091,0.0,3,Premium Low Risk,High Income,4.696356275303644,17.28744939271255,69.51417004048584,3.724696356275304
CLTIND02493,912872,0,619,3,2951.11,1475.5549999999998,2,0.0032327752412167,0.0,1,Stable Saver,High Income,9.79757085020243,17.28744939271255,17.65182186234818,10.815602836879433
CLTIND02494,1068405,131678,811,3,5848.51,1949.503333333333,3,0.0054740571225331,0.1232472704639158,3,Premium Low Risk,High Income,20.647773279352226,43.967611336032384,91.05263157894737,17.48987854251012
CLTIND02495,445594,208730,598,2,3081.82,1540.91,2,0.0069162062325794,0.4684309034681795,0,Debt Heavy,Lower Middle,19.51417004048583,91.74089068825911,9.433198380566802,21.705426356589147
CLTIND02496,348795,0,815,1,16417.79,5472.596666666667,3,0.0470700268065769,0.0,2,Affluent Professional,Low Income,79.12621359223301,19.41747572815534,91.86893203883496,89.70840480274443
CLTIND02497,312976,133838,695,1,1038.37,1038.37,1,0.0033177304330044,0.4276302336281376,0,Debt Heavy,Low Income,3.3171521035598706,89.48220064724919,47.20873786407767,6.373815676141257
CLTIND02500,323648,0,765,1,2004.77,2004.77,1,0.006194291328851,0.0,3,Premium Low Risk,Low Income,9.06148867313916,19.41747572815534,77.30582524271846,21.295546558704455
CLTIND02501,357236,132020,755,1,2929.8,1464.9,2,0.0082013011006729,0.3695596188514035,0,Debt Heavy,Low Income,14.401294498381878,84.46601941747572,73.86731391585761,26.614987080103358
CLTIND02502,450066,202064,819,2,9809.61,4904.805,2,0.0217959365959659,0.4489652628725564,2,Affluent Professional,Lower Middle,62.99595141700405,90.2834008097166,93.56275303643726,44.082332761578044
CLTIND02503,541129,251251,750,3,16690.12,5563.373333333333,3,0.0308431446106196,0.4643088801376381,2,Affluent Professional,Upper Middle,74.5748987854251,92.22672064777328,71.7408906882591,68.26758147512865
CLTIND02504,621464,25242,751,2,17984.07,2997.345,6,0.0289382329467193,0.0406169947092671,3,Premium Low Risk,Upper Middle,72.38866396761134,36.59919028340081,72.38866396761134,89.06882591093117
CLTIND02507,153945,0,710,1,4640.3,1546.7666666666669,3,0.0301425833901718,0.0,1,Stable Saver,Low Income,58.57605177993528,19.41747572815534,54.89482200647249,93.70567375886525
CLTIND02508,354045,133400,618,1,10423.36,3474.4533333333334,3,0.0294407773023203,0.3767882613792032,0,Debt Heavy,Low Income,57.44336569579288,85.11326860841424,14.441747572815533,84.6683893195521
CLTIND02509,278979,70401,635,1,6274.33,3137.165,2,0.0224903308134304,0.2523523275945501,0,Debt Heavy,Low Income,44.417475728155345,68.77022653721683,19.619741100323623,72.00689061154178
CLTIND02510,661327,174105,682,4,33753.15,3375.315,10,0.0510385180100011,0.2632661300687859,4,Active High Spender,Upper Middle,92.46963562753037,66.47773279352226,40.850202429149796,57.31414868105516
CLTIND02511,862798,240474,740,3,5996.24,2998.12,2,0.0069497611260109,0.2787141370285976,3,Premium Low Risk,High Income,27.28744939271255,67.20647773279353,69.1497975708502,25.182186234817816
CLTIND02512,878091,0,670,3,29066.42,3229.602222222222,9,0.0331018311313975,0.0,4,Active High Spender,High Income,91.25506072874494,17.28744939271255,36.43724696356275,19.664268585131893
CLTIND02513,787434,207018,760,2,20531.87,3421.978333333333,6,0.0260744011561603,0.2629020336942524,3,Premium Low Risk,Upper Middle,67.6923076923077,66.39676113360325,76.11336032388664,84.29149797570851
CLTIND02514,461505,0,723,3,21921.23,3131.6042857142857,7,0.0474994420428814,0.0,4,Active High Spender,Lower Middle,91.09311740890689,17.530364372469638,59.716599190283404,50.0
CLTIND02515,365562,0,723,1,12001.19,4000.396666666666,3,0.0328294242837056,0.0,2,Affluent Professional,Lower Middle,80.5668016194332,17.530364372469638,59.716599190283404,71.52658662092625
CLTIND02516,319369,0,870,2,19995.48,3332.58,6,0.0626093327780717,0.0,4,Active High Spender,Low Income,89.48220064724919,19.41747572815534,98.42233009708737,74.46043165467626
CLTIND02517,202372,37174,712,1,7390.83,3695.415,2,0.0365210108117723,0.1836914197616271,2,Affluent Professional,Low Income,67.71844660194175,59.06148867313916,55.74433656957929,78.21612349914237
CLTIND02518,906617,80885,705,4,20311.91,2901.701428571429,7,0.0224040691934962,0.0892162842743959,1,Stable Saver,High Income,77.7327935222672,39.91902834008097,53.886639676113354,84.30851063829788
CLTIND02521,304513,152832,656,3,29961.51,2996.151,10,0.09839156292178,0.5018899028941293,4,Active High Spender,Low Income,97.81553398058253,94.33656957928802,27.669902912621357,96.40287769784173
CLTIND02522,297206,66111,728,1,4091.39,4091.39,1,0.013766175649213,0.2224416734520837,2,Affluent Professional,Low Income,27.427184466019416,64.64401294498381,63.066343042071196,20.754716981132077
CLTIND02523,513075,191576,667,1,1926.34,1926.34,1,0.0037544998294596,0.3733879062515227,0,Debt Heavy,Lower Middle,7.206477732793521,83.88663967611336,32.631578947368425,7.665805340223946
CLTIND02524,948696,0,712,5,11303.2,3767.7333333333336,3,0.0119144594264126,0.0,1,Stable Saver,High Income,47.935222672064775,17.28744939271255,57.20647773279352,53.90070921985816
CLTIND02525,405781,0,681,2,9033.0,3011.0,3,0.0222607761329387,0.0,1,Stable Saver,Lower Middle,64.21052631578948,17.530364372469638,40.08097165991903,83.95390070921985
CLTIND02526,150000,0,675,1,3498.38,3498.38,1,0.0233225333333333,0.0,1,Stable Saver,Low Income,45.14563106796117,19.41747572815534,37.09546925566343,85.63829787234043
CLTIND02527,446348,86761,832,1,4686.09,1562.03,3,0.0104987364119476,0.1943797216521637,3,Premium Low Risk,Lower Middle,31.57894736842105,56.84210526315789,95.30364372469636,39.83805668016194
CLTIND02528,455271,114643,645,1,9606.79,2401.6975,4,0.0211012561748936,0.2518126566374752,0,Debt Heavy,Lower Middle,60.97165991902834,66.23481781376518,22.955465587044536,68.38931955211025
CLTIND02530,343138,96506,696,1,14452.51,4817.503333333333,3,0.0421186519709271,0.2812454464384591,2,Affluent Professional,Low Income,74.51456310679612,72.89644012944983,47.775080906148865,85.42024013722127
CLTIND02531,569678,59999,789,3,38628.12,4828.514999999999,8,0.0678069365501213,0.1053209005789235,4,Active High Spender,Upper Middle,97.00404858299595,42.51012145748988,85.87044534412955,79.37649880095923
CLTIND02532,520241,69040,803,1,3750.48,3750.48,1,0.0072091203884353,0.132707725842446,3,Premium Low Risk,Lower Middle,21.052631578947366,47.125506072874494,89.91902834008097,27.044534412955468
CLTIND02534,640464,0,809,3,23367.92,3894.653333333333,6,0.0364859227060381,0.0,3,Premium Low Risk,Upper Middle,81.78137651821862,17.48987854251012,91.29554655870446,96.43724696356276
CLTIND02535,386336,0,885,2,11825.88,11825.88,1,0.0306103495402965,0.0,2,Affluent Professional,Lower Middle,77.65182186234819,17.530364372469638,99.27125506072875,67.23842195540308
CLTIND02536,373402,74862,641,3,27716.66,3464.5825,8,0.0742274010315959,0.200486339119769,4,Active High Spender,Lower Middle,98.21862348178138,58.05668016194332,21.133603238866396,85.4916067146283
CLTIND02537,1144453,153162,690,3,11877.33,3959.11,3,0.010378171930171,0.1338298733106558,1,Stable Saver,High Income,41.37651821862348,46.63967611336032,46.59919028340081,47.07446808510639
CLTIND02538,699399,0,621,3,17690.46,3538.092,5,0.0252938022502176,0.0,1,Stable Saver,Upper Middle,65.82995951417004,17.48987854251012,14.5748987854251,88.74113475177306
CLTIND02539,821207,160868,845,3,2458.55,1229.275,2,0.0029938249430411,0.1958921441244412,3,Premium Low Risk,High Income,8.259109311740891,54.5748987854251,96.11336032388664,7.935222672064778
CLTIND02540,1043432,248908,572,2,3887.54,1295.8466666666666,3,0.0037257243404457,0.2385474089351294,1,Stable Saver,High Income,11.740890688259109,61.53846153846154,5.5465587044534415,12.677304964539008
CLTIND02541,685518,237665,646,4,9792.13,3264.043333333333,3,0.0142842784580419,0.3466940328335652,0,Debt Heavy,Upper Middle,39.4331983805668,78.94736842105263,24.129554655870443,50.301464254952634
CLTIND02542,872743,353322,734,3,11769.04,2942.26,4,0.0134851153203176,0.4048408294308863,0,Debt Heavy,High Income,53.36032388663967,83.15789473684211,66.3157894736842,47.71748492678725
CLTIND02543,193834,63093,626,1,1870.51,1870.51,1,0.0096500613927381,0.3255001702487695,0,Debt Heavy,Low Income,17.880258899676377,78.80258899676376,16.22168284789644,32.12747631352283
CLTIND02544,565155,0,641,1,13058.1,4352.7,3,0.0231053427820686,0.0,2,Affluent Professional,Upper Middle,61.53846153846154,17.48987854251012,22.672064777327936,49.22813036020583
CLTIND02545,448082,31217,707,1,1742.08,1742.08,1,0.0038878598113738,0.069668051829799,1,Stable Saver,Lower Middle,7.6923076923076925,39.59514170040486,52.51012145748988,13.563829787234042
CLTIND02546,1368155,422968,874,4,20843.93,2977.7042857142856,7,0.0152350647404716,0.3091521063037448,3,Premium Low Risk,High Income,58.62348178137652,71.17408906882591,98.50202429149797,55.87044534412956
CLTIND02547,872354,385460,646,2,14965.17,4988.39,3,0.0171549279306336,0.4418619046854832,0,Debt Heavy,High Income,65.74898785425101,88.34008097165992,27.085020242914982,58.484065460809646
CLTIND02548,342524,0,703,2,19762.91,3952.582,5,0.0576978839438988,0.0,4,Active High Spender,Low Income,86.73139158576052,19.41747572815534,51.25404530744336,68.94484412470024
CLTIND02549,625333,25481,626,4,11879.97,2969.9925000000003,4,0.0189978299561993,0.0407478895244613,1,Stable Saver,Upper Middle,51.49797570850202,36.68016194331984,16.518218623481783,76.41843971631207
CLTIND02550,552922,111321,727,1,3019.34,1509.67,2,0.0054606978922886,0.2013321951378313,3,Premium Low Risk,Upper Middle,11.65991902834008,56.84210526315789,62.874493927125506,17.408906882591094
CLTIND02551,656687,258250,744,2,14459.33,2891.866,5,0.0220186024696697,0.3932619345289308,0,Debt Heavy,Upper Middle,59.27125506072875,84.77732793522267,70.0,70.88716623600344
CLTIND02552,271321,126245,616,2,16313.39,2718.898333333333,6,0.0601257919586025,0.4652975626656248,4,Active High Spender,Low Income,88.18770226537217,91.99029126213593,13.632686084142396,71.82254196642685
CLTIND02553,620557,96238,744,3,5100.42,5100.42,1,0.0082190999376366,0.1550832558491806,2,Affluent Professional,Upper Middle,20.728744939271255,49.635627530364374,70.0,4.631217838765009
CLTIND02554,436033,78794,650,3,15492.05,2582.008333333333,6,0.0355295356085433,0.1807065061589375,4,Active High Spender,Lower Middle,83.88663967611336,54.33198380566802,24.453441295546558,25.059952038369303
CLTIND02555,592338,0,569,1,6569.42,3284.71,2,0.0110906610752644,0.0,1,Stable Saver,Upper Middle,30.121457489878544,17.48987854251012,3.4412955465587043,50.26595744680851
CLTIND02556,323752,0,757,1,4035.8,4035.8,1,0.0124657144975166,0.0,3,Premium Low Risk,Low Income,24.433656957928804,19.41747572815534,74.63592233009709,46.80161943319838
CLTIND02557,351979,118999,845,3,8548.84,2137.21,4,0.0242879262683285,0.3380855107833138,3,Premium Low Risk,Low Income,47.33009708737864,80.42071197411003,95.9546925566343,80.5668016194332
CLTIND02558,1011221,160639,605,3,21680.66,3613.443333333333,6,0.0214400808527512,0.158856471532929,1,Stable Saver,High Income,75.95141700404858,49.473684210526315,12.834008097165992,82.4468085106383
CLTIND02559,266049,34323,719,3,37222.34,3722.234,10,0.1399078365263542,0.1290100695736499,4,Active High Spender,Low Income,99.83818770226537,49.919093851132686,59.18284789644013,99.76019184652279
CLTIND02560,278093,0,825,1,12068.83,4022.943333333333,3,0.0433985393375597,0.0,3,Premium Low Risk,Low Income,75.64724919093851,19.41747572815534,93.68932038834951,99.02834008097166
CLTIND02562,314654,0,606,1,1965.4,1965.4,1,0.0062462260133352,0.0,1,Stable Saver,Low Income,9.466019417475728,19.41747572815534,11.286407766990292,27.03900709219858
CLTIND02563,294003,0,724,1,8251.99,4125.995,2,0.0280677067921075,0.0,2,Affluent Professional,Low Income,54.61165048543689,19.41747572815534,61.6504854368932,61.74957118353345
CLTIND02564,532538,0,839,1,2165.08,2165.08,1,0.0040655878078184,0.0,3,Premium Low Risk,Lower Middle,8.663967611336032,17.530364372469638,96.43724696356276,12.469635627530366
CLTIND02566,273098,0,739,2,12636.93,2527.386,5,0.0462725102344213,0.0,4,Active High Spender,Low Income,78.07443365695794,19.41747572815534,68.40614886731392,47.84172661870504
CLTIND02567,1714824,750886,583,4,12156.66,3039.165,4,0.0070891590040727,0.437879339220818,0,Debt Heavy,High Income,28.016194331983808,87.77327935222672,7.894736842105263,22.3083548664944
CLTIND02568,658716,81953,697,2,15345.18,3836.295,4,0.0232955932450403,0.1244132524487032,1,Stable Saver,Upper Middle,62.18623481781377,44.93927125506073,49.797570850202426,85.54964539007092
CLTIND02569,319472,151526,694,3,11554.63,2888.6575000000003,4,0.0361678957780337,0.4743013472229178,0,Debt Heavy,Low Income,67.15210355987054,92.55663430420712,46.72330097087379,92.67872523686476
CLTIND02570,642609,249615,683,3,3643.57,1214.5233333333333,3,0.0056699641617219,0.3884399378159969,0,Debt Heavy,Upper Middle,12.307692307692308,83.88663967611336,41.45748987854251,15.762273901808785
CLTIND02571,702754,281530,637,3,15041.44,7520.72,2,0.0214035636936965,0.4006096016529255,2,Affluent Professional,Upper Middle,57.97570850202429,85.91093117408907,21.336032388663966,43.22469982847341
CLTIND02572,908011,621630,673,3,10621.31,2655.3275,4,0.01169733626575,0.6846062437569589,0,Debt Heavy,High Income,46.80161943319838,98.8663967611336,37.81376518218624,40.74074074074074
CLTIND02573,463272,0,774,3,3710.83,3710.83,1,0.008010045934138,0.0,3,Premium Low Risk,Lower Middle,23.31983805668016,17.530364372469638,81.86234817813765,30.526315789473685
CLTIND02574,898302,296586,739,3,14151.65,2830.33,5,0.0157537776827837,0.3301629073518705,0,Debt Heavy,High Income,60.32388663967612,74.17004048582996,68.90688259109312,54.435831180017225
CLTIND02575,150000,54124,653,1,3786.05,1893.025,2,0.0252403333333333,0.3608266666666667,0,Debt Heavy,Low Income,48.70550161812297,83.49514563106796,26.496763754045304,76.65805340223945
CLTIND02576,265290,43794,651,1,3361.77,3361.77,1,0.0126720569942327,0.1650797240755399,1,Stable Saver,Low Income,24.838187702265373,55.582524271844655,25.68770226537217,56.826241134751776
CLTIND02577,551659,373486,796,2,6470.25,2156.75,3,0.0117287128461604,0.6770233060640722,0,Debt Heavy,Upper Middle,31.57894736842105,98.78542510121457,87.61133603238866,40.9130060292851
